Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Profit,Profit Ratio,Quantity,Sales
Furniture,Lakewood,United States,CC-12430,Chuck Clark,20-05-2017,CA-2017-166695,90712,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,West,6069,Home Office,24-05-2017,Standard Class,California,Furnishings,0,3.3504,+48.0%,1,6.98
Furniture,Los Angeles,United States,BF-11170,Ben Ferrer,24-12-2014,US-2014-138247,90045,FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",West,4509,Home Office,29-12-2014,Standard Class,California,Furnishings,0,5.5177,+23.0%,1,23.99
Furniture,Sacramento,United States,BF-11170,Ben Ferrer,10-11-2016,CA-2016-162348,95823,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",West,6792,Home Office,15-11-2016,Standard Class,California,Furnishings,0,2.7944,+28.0%,1,9.98
Furniture,San Francisco,United States,GH-14410,Gary Hansen,06-06-2017,US-2017-131849,94122,FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",West,3854,Home Office,10-06-2017,Standard Class,California,Furnishings,0,2.178,+44.0%,1,4.95
Furniture,Auburn,United States,AS-10135,Adrian Shami,13-11-2016,CA-2016-149461,98002,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",West,1802,Home Office,19-11-2016,Standard Class,Washington,Furnishings,0,1.5048,+36.0%,1,4.18
Furniture,Seattle,United States,HJ-14875,Heather Jas,20-09-2016,CA-2016-166772,98105,FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,West,9281,Home Office,24-09-2016,Standard Class,Washington,Bookcases,0,40.97,+25.0%,2,163.88
Furniture,Burbank,United States,SC-20050,Sample Company A,18-03-2014,US-2014-131275,91505,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,West,7328,Home Office,24-03-2014,Standard Class,California,Furnishings,0,14.43,+13.0%,2,111
Furniture,Los Angeles,United States,AT-10435,Alyssa Tate,24-11-2016,CA-2016-100468,90045,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",West,1504,Home Office,01-12-2016,Standard Class,California,Furnishings,0,3.0814,+31.0%,2,9.94
Furniture,Meridian,United States,NZ-18565,Nick Zandusky,06-10-2017,US-2017-148054,83642,FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,West,3051,Home Office,11-10-2017,Standard Class,Idaho,Furnishings,0,2.9372,+7.0%,2,41.96
Furniture,Seattle,United States,PO-19180,Philisse Overcash,13-11-2016,CA-2016-147683,98103,FUR-FU-10004848,DAX Solid Wood Frames,West,7196,Home Office,17-11-2016,Standard Class,Washington,Furnishings,0,7.2298,+37.0%,2,19.54
Furniture,Los Angeles,United States,CM-12655,Corinna Mitchell,03-11-2015,CA-2015-140410,90008,FUR-FU-10003347,Coloredge Poster Frame,West,1489,Home Office,07-11-2015,Standard Class,California,Furnishings,0,16.614,+39.0%,3,42.6
Furniture,Los Angeles,United States,PP-18955,Paul Prost,14-12-2015,CA-2015-130253,90036,FUR-FU-10002963,"Master Caster Door Stop, Gray",West,6034,Home Office,18-12-2015,Standard Class,California,Furnishings,0,5.1816,+34.0%,3,15.24
Furniture,Sacramento,United States,FC-14245,Frank Carlisle,19-09-2015,CA-2015-149517,95823,FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",West,9599,Home Office,23-09-2015,Standard Class,California,Furnishings,0,19.4688,+32.0%,3,60.84
Furniture,San Diego,United States,MP-18175,Mike Pelletier,14-12-2017,CA-2017-169859,92024,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",West,2947,Home Office,18-12-2017,Standard Class,California,Furnishings,0,11.025,+42.0%,3,26.25
Furniture,Seattle,United States,BT-11305,Beth Thompson,06-09-2015,CA-2015-138002,98103,FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",West,2204,Home Office,12-09-2015,Standard Class,Washington,Furnishings,0,74.8098,+39.0%,3,191.82
Furniture,Seattle,United States,KB-16405,Katrina Bavinger,20-11-2015,CA-2015-112305,98105,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",West,6246,Home Office,25-11-2015,Standard Class,Washington,Furnishings,0,6.4206,+29.0%,3,22.14
Furniture,Seattle,United States,PS-18970,Paul Stevenson,21-03-2017,CA-2017-111591,98105,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",West,9364,Home Office,25-03-2017,Standard Class,Washington,Furnishings,0,6.4206,+29.0%,3,22.14
Furniture,Seattle,United States,SC-20680,Steve Carroll,24-11-2016,CA-2016-113726,98105,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,West,8373,Home Office,01-12-2016,Standard Class,Washington,Furnishings,0,33.7266,+41.0%,3,82.26
Furniture,Seattle,United States,PL-18925,Paul Lucas,15-12-2017,CA-2017-119564,98115,FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",West,3982,Home Office,20-12-2017,Standard Class,Washington,Furnishings,0,9.7911,+43.0%,3,22.77
Furniture,Seattle,United States,VF-21715,Vicky Freymann,08-07-2017,CA-2017-138464,98115,FUR-FU-10003142,"Master Big Foot Doorstop, Beige",West,4536,Home Office,12-07-2017,Standard Class,Washington,Furnishings,0,4.9104,+31.0%,3,15.84
Furniture,San Gabriel,United States,BT-11305,Beth Thompson,25-04-2014,CA-2014-166954,91776,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",West,4376,Home Office,30-04-2014,Standard Class,California,Furnishings,0,63.6825,+21.0%,5,303.25
Furniture,Seattle,United States,KN-16705,Kristina Nunn,28-08-2017,CA-2017-126067,98105,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",West,2484,Home Office,03-09-2017,Standard Class,Washington,Tables,0,250.305,+22.0%,5,1137.75
Furniture,Chula Vista,United States,JB-16045,Julia Barnett,03-05-2015,CA-2015-107937,91911,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",West,3778,Home Office,08-05-2015,Standard Class,California,Furnishings,0,106.5408,+16.0%,6,665.88
Furniture,Los Angeles,United States,DE-13255,Deanra Eno,05-11-2014,CA-2014-109134,90008,FUR-FU-10000320,OIC Stacking Trays,West,6684,Home Office,10-11-2014,Standard Class,California,Furnishings,0,8.8176,+44.0%,6,20.04
Furniture,Helena,United States,AW-10930,Arthur Wiediger,13-11-2015,CA-2015-144519,59601,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",West,7276,Home Office,17-11-2015,Standard Class,Montana,Furnishings,0,21.7532,+34.0%,7,63.98
Furniture,Seattle,United States,AB-10060,Adam Bellavance,06-11-2017,CA-2017-107174,98105,FUR-TA-10004575,Hon 5100 Series Wood Tables,West,8169,Home Office,13-11-2017,Standard Class,Washington,Tables,0,366.6348,+18.0%,7,2036.86
Furniture,Stockton,United States,ML-17755,Max Ludwig,01-12-2017,CA-2017-103968,95207,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",West,8889,Home Office,07-12-2017,Standard Class,California,Furnishings,0,107.0388,+17.0%,9,629.64
Furniture,Seattle,United States,Dp-13240,Dean percer,11-10-2014,CA-2014-116834,98115,FUR-FU-10001196,DAX Cubicle Frames - 8x10,West,4001,Home Office,16-10-2014,Standard Class,Washington,Furnishings,0,19.041,+30.0%,11,63.47
Furniture,San Francisco,United States,DS-13030,Darrin Sayre,09-07-2014,CA-2014-113271,94122,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",West,9244,Home Office,14-07-2014,Standard Class,California,Bookcases,0.15,7.049,+5.9%,1,119.833
Furniture,Fresno,United States,MG-17890,Michael Granlund,17-10-2016,CA-2016-163972,93727,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",West,8371,Home Office,21-10-2016,Standard Class,California,Bookcases,0.15,21.294,+17.6%,2,120.666
Furniture,Laguna Niguel,United States,MP-18175,Mike Pelletier,10-02-2017,CA-2017-124086,92677,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",West,1535,Home Office,14-02-2017,Standard Class,California,Bookcases,0.15,16.7986,+8.2%,2,203.983
Furniture,Los Angeles,United States,NL-18310,Nancy Lomonaco,25-08-2015,US-2015-139759,90045,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",West,2669,Home Office,30-08-2015,Standard Class,California,Chairs,0.2,4.5882,+11.3%,1,40.784
Furniture,San Francisco,United States,EH-14125,Eugene Hildebrand,30-01-2017,CA-2017-112725,94110,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,West,4146,Home Office,06-02-2017,Standard Class,California,Chairs,0.2,-13.5882,-11.3%,1,120.784
Furniture,Seattle,United States,SR-20740,Steven Roelle,05-01-2015,CA-2015-154970,98103,FUR-CH-10003396,Global Deluxe Steno Chair,West,4228,Home Office,10-01-2015,Standard Class,Washington,Chairs,0.2,-6.9282,-11.3%,1,61.584
Furniture,Tigard,United States,MG-17890,Michael Granlund,30-05-2017,CA-2017-121125,97224,FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,West,7414,Home Office,03-06-2017,Standard Class,Oregon,Furnishings,0.2,-0.3398,-2.5%,1,13.592
Furniture,Concord,United States,NM-18445,Nathan Mautz,08-04-2014,CA-2014-150581,94521,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,West,7047,Home Office,12-04-2014,Standard Class,California,Tables,0.2,2.4898,+2.5%,1,99.592
Furniture,El Cajon,United States,BC-11125,Becky Castell,06-07-2014,CA-2014-147543,92020,FUR-CH-10000155,Global Comet Stacking Armless Chair,West,6846,Home Office,12-07-2014,Standard Class,California,Chairs,0.2,47.848,+10.0%,2,478.48
Furniture,Los Angeles,United States,ME-17320,Maria Etezadi,10-11-2017,CA-2017-137624,90008,FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",West,8530,Home Office,17-11-2017,Standard Class,California,Chairs,0.2,-36.2136,-15.0%,2,241.424
Furniture,San Francisco,United States,AS-10630,Ann Steele,03-09-2015,US-2015-146745,94110,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,West,4456,Home Office,08-09-2015,Standard Class,California,Chairs,0.2,-12.9568,-10.0%,2,129.568
Furniture,Seattle,United States,SJ-20125,Sanjit Jacobs,17-09-2016,CA-2016-159730,98103,FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,West,3249,Home Office,21-09-2016,Standard Class,Washington,Chairs,0.2,9.9652,+8.8%,2,113.888
Furniture,Seattle,United States,AB-10060,Adam Bellavance,06-11-2017,CA-2017-107174,98105,FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,West,8170,Home Office,13-11-2017,Standard Class,Washington,Chairs,0.2,-73.054800000,-16.3%,2,449.568
Furniture,Gilbert,United States,KM-16375,Katherine Murray,20-02-2017,CA-2017-135937,85234,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",West,6659,Home Office,27-02-2017,Standard Class,Arizona,Furnishings,0.2,16.3172,+23.8%,2,68.704
Furniture,Phoenix,United States,MZ-17335,Maria Zettner,09-10-2016,CA-2016-114748,85023,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",West,7358,Home Office,14-10-2016,Standard Class,Arizona,Furnishings,0.2,0,+0.0%,2,169.568
Furniture,Aurora,United States,CL-12700,Craig Leslie,24-09-2016,CA-2016-108875,80013,FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,West,5662,Home Office,01-10-2016,Standard Class,Colorado,Furnishings,0.2,7.504,+35.0%,2,21.44
Furniture,Los Angeles,United States,CA-12055,Cathy Armstrong,08-08-2016,CA-2016-107328,90036,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",West,3497,Home Office,15-08-2016,Standard Class,California,Tables,0.2,12.8256,+2.5%,2,513.024
Furniture,Chandler,United States,JL-15175,James Lanier,24-12-2017,CA-2017-128734,85224,FUR-CH-10001394,Global Leather Executive Chair,West,5149,Home Office,31-12-2017,Standard Class,Arizona,Chairs,0.2,105.297,+12.5%,3,842.376
Furniture,Lake Forest,United States,DB-12910,Daniel Byrd,03-10-2016,CA-2016-101672,92630,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,West,7873,Home Office,07-10-2016,Standard Class,California,Chairs,0.2,102.9528,+11.3%,4,915.136
Furniture,Seattle,United States,TW-21025,Tamara Willingham,13-06-2017,CA-2017-104850,98103,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",West,7731,Home Office,19-06-2017,Standard Class,Washington,Chairs,0.2,-25.4744,-8.8%,4,291.136
Furniture,Cheyenne,United States,MA-17995,Michelle Arnett,07-11-2016,CA-2016-152247,82001,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,West,5870,Home Office,12-11-2016,Standard Class,Wyoming,Chairs,0.2,100.196,+6.3%,4,1603.136
Furniture,Chandler,United States,JL-15175,James Lanier,24-12-2017,CA-2017-128734,85224,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,West,5148,Home Office,31-12-2017,Standard Class,Arizona,Furnishings,0.2,1.9224,+22.5%,4,8.544
Furniture,San Gabriel,United States,BT-11305,Beth Thompson,25-04-2014,CA-2014-166954,91776,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,West,4378,Home Office,30-04-2014,Standard Class,California,Chairs,0.2,148.704,+10.0%,5,1487.04
Furniture,Peoria,United States,SN-20560,Skye Norling,18-06-2015,CA-2015-122287,85345,FUR-FU-10004973,Flat Face Poster Frame,West,2042,Home Office,23-06-2015,Standard Class,Arizona,Furnishings,0.2,20.724,+27.5%,5,75.36
Furniture,Colorado Springs,United States,CL-12700,Craig Leslie,24-04-2016,CA-2016-149279,80906,FUR-CH-10004287,SAFCO Arco Folding Chair,West,4988,Home Office,28-04-2016,Standard Class,Colorado,Chairs,0.2,149.148,+11.3%,6,1325.76
Furniture,Los Angeles,United States,PC-19000,Pauline Chand,01-08-2015,CA-2015-153388,90004,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,West,1506,Home Office,07-08-2015,Standard Class,California,Tables,0.2,-175.8708,-17.5%,6,1004.976
Furniture,Phoenix,United States,SD-20485,Shirley Daniels,10-10-2014,CA-2014-150329,85023,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,West,6679,Home Office,14-10-2014,Standard Class,Arizona,Furnishings,0.2,3.5154,+7.5%,7,46.872
Furniture,Lakewood,United States,CC-12430,Chuck Clark,20-05-2017,CA-2017-166695,90712,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",West,6068,Home Office,24-05-2017,Standard Class,California,Chairs,0.2,-97.176000000,-18.8%,8,518.272
Furniture,San Diego,United States,LC-16960,Lindsay Castell,01-12-2015,CA-2015-111038,92037,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,West,8893,Home Office,06-12-2015,Standard Class,California,Chairs,0.2,267.6672,+10.0%,9,2676.672
Furniture,Springfield,United States,MP-18175,Mike Pelletier,15-12-2016,US-2016-127334,97477,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,West,6647,Home Office,21-12-2016,Standard Class,Oregon,Tables,0.5,-304.6653,-54.0%,3,564.195
Furniture,Gilbert,United States,KM-16375,Katherine Murray,20-02-2017,CA-2017-135937,85234,FUR-TA-10001039,KI Adjustable-Height Table,West,6660,Home Office,27-02-2017,Standard Class,Arizona,Tables,0.5,-185.7168,-48.0%,9,386.91
Office Supplies,Greenwood,United States,AB-10060,Adam Bellavance,05-11-2017,CA-2017-118213,46142,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Central,9498,Home Office,07-11-2017,First Class,Indiana,Paper,0,2.0286,+46.0%,1,4.41
Office Supplies,Springfield,United States,CL-12700,Craig Leslie,14-04-2017,CA-2017-159604,65807,OFF-BI-10003460,Acco 3-Hole Punch,Central,2663,Home Office,15-04-2017,First Class,Missouri,Binders,0,4.2048,+48.0%,2,8.76
Office Supplies,Franklin,United States,DP-13390,Dennis Pardue,01-01-2017,CA-2017-154466,53132,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Central,6683,Home Office,02-01-2017,First Class,Wisconsin,Binders,0,1.728,+48.0%,2,3.6
Office Supplies,Minneapolis,United States,AW-10930,Arthur Wiediger,14-11-2017,US-2017-118157,55407,OFF-EN-10004459,Security-Tint Envelopes,Central,9218,Home Office,17-11-2017,First Class,Minnesota,Envelopes,0,7.4872,+49.0%,2,15.28
Office Supplies,Midland,United States,SD-20485,Shirley Daniels,28-04-2015,CA-2015-120782,48640,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Central,7684,Home Office,01-05-2015,First Class,Michigan,Binders,0,1906.485,+50.0%,3,3812.97
Office Supplies,Maple Grove,United States,Dp-13240,Dean percer,15-06-2017,CA-2017-169691,55369,OFF-LA-10002312,Avery 490,Central,5476,Home Office,18-06-2017,First Class,Minnesota,Labels,0,22.2,+50.0%,3,44.4
Office Supplies,Greenwood,United States,AB-10060,Adam Bellavance,05-11-2017,CA-2017-118213,46142,OFF-PA-10000565,Easy-staple paper,Central,9499,Home Office,07-11-2017,First Class,Indiana,Paper,0,82.2906,+49.0%,3,167.94
Office Supplies,Maple Grove,United States,Dp-13240,Dean percer,15-06-2017,CA-2017-169691,55369,OFF-PA-10003022,Xerox 1992,Central,5478,Home Office,18-06-2017,First Class,Minnesota,Paper,0,8.7906,+49.0%,3,17.94
Office Supplies,Detroit,United States,HJ-14875,Heather Jas,26-08-2017,CA-2017-132584,48234,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",Central,9585,Home Office,27-08-2017,First Class,Michigan,Storage,0,13.9672,+26.0%,4,53.72
Office Supplies,Ann Arbor,United States,SU-20665,Stephanie Ulpright,05-12-2015,CA-2015-134943,48104,OFF-BI-10000666,Surelock Post Binders,Central,5635,Home Office,06-12-2015,First Class,Michigan,Binders,0,76.4,+50.0%,5,152.8
Office Supplies,Maple Grove,United States,Dp-13240,Dean percer,15-06-2017,CA-2017-169691,55369,OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Central,5477,Home Office,18-06-2017,First Class,Minnesota,Storage,0,22.8285,+27.0%,5,84.55
Office Supplies,Columbus,United States,CC-12100,Chad Cunningham,29-09-2016,CA-2016-161781,47201,OFF-AR-10000255,Newell 328,Central,1077,Home Office,30-09-2016,First Class,Indiana,Art,0,10.6288,+26.0%,7,40.88
Office Supplies,Appleton,United States,JS-15940,Joni Sundaresam,03-05-2014,CA-2014-130274,54915,OFF-LA-10002195,Avery 481,Central,1553,Home Office,05-05-2014,First Class,Wisconsin,Labels,0,10.3488,+48.0%,7,21.56
Office Supplies,Greenwood,United States,AB-10060,Adam Bellavance,05-11-2017,CA-2017-118213,46142,OFF-PA-10003673,Strathmore Photo Mount Cards,Central,9500,Home Office,07-11-2017,First Class,Indiana,Paper,0,31.188,+46.0%,10,67.8
Office Supplies,Midland,United States,SD-20485,Shirley Daniels,28-04-2015,CA-2015-120782,48640,OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Central,7683,Home Office,01-05-2015,First Class,Michigan,Appliances,0.1,41.496,+22.2%,1,186.732
Office Supplies,Chicago,United States,RB-19465,Rick Bensley,14-03-2014,CA-2014-152618,60653,OFF-PA-10001215,Xerox 1963,Central,9407,Home Office,17-03-2014,First Class,Illinois,Paper,0.2,2.64,+31.3%,2,8.448
Office Supplies,Houston,United States,CM-12655,Corinna Mitchell,19-03-2015,CA-2015-168088,77041,OFF-PA-10000675,Xerox 1919,Central,9962,Home Office,22-03-2015,First Class,Texas,Paper,0.2,23.7742,+36.3%,2,65.584
Office Supplies,Houston,United States,SZ-20035,Sam Zeldin,07-09-2014,CA-2014-105165,77036,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Central,5265,Home Office,10-09-2014,First Class,Texas,Art,0.2,3.5529,+16.3%,3,21.864
Office Supplies,Dallas,United States,PA-19060,Pete Armstrong,18-09-2017,CA-2017-140508,75220,OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Central,7732,Home Office,21-09-2017,First Class,Texas,Envelopes,0.2,35.89,+31.3%,4,114.848
Office Supplies,Chicago,United States,SD-20485,Shirley Daniels,13-06-2017,CA-2017-102337,60653,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",Central,1446,Home Office,16-06-2017,First Class,Illinois,Storage,0.2,-39.1248,-23.8%,4,164.736
Office Supplies,Brownsville,United States,MP-17470,Mark Packer,30-03-2014,CA-2014-162089,78521,OFF-EN-10002230,Airmail Envelopes,Central,7630,Home Office,01-04-2014,First Class,Texas,Envelopes,0.2,113.3055,+33.8%,5,335.72
Office Supplies,Houston,United States,AH-10120,Adrian Hane,02-07-2017,CA-2017-107958,77036,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Central,7696,Home Office,05-07-2017,First Class,Texas,Paper,0.2,59.4355,+36.3%,5,163.96
Office Supplies,Houston,United States,CR-12820,Cyra Reiten,17-02-2017,CA-2017-159149,77041,OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Central,8107,Home Office,19-02-2017,First Class,Texas,Art,0.2,52.632,+30.0%,6,175.44
Office Supplies,Houston,United States,NZ-18565,Nick Zandusky,05-08-2017,CA-2017-154676,77070,OFF-ST-10001172,"Tennsco Lockers, Sand",Central,6081,Home Office,08-08-2017,First Class,Texas,Storage,0.2,7.5528,+5.0%,9,151.056
Office Supplies,Houston,United States,SZ-20035,Sam Zeldin,07-09-2014,CA-2014-105165,77036,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Central,5262,Home Office,10-09-2014,First Class,Texas,Binders,0.8,-4.818,-165.0%,2,2.92
Office Supplies,Houston,United States,AH-10120,Adrian Hane,02-07-2017,CA-2017-107958,77036,OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Central,7697,Home Office,05-07-2017,First Class,Texas,Binders,0.8,-8.1096,-155.0%,4,5.232
Office Supplies,Houston,United States,MR-17545,Mathew Reese,03-09-2014,US-2014-120236,77095,OFF-BI-10004099,GBC VeloBinder Strips,Central,8398,Home Office,04-09-2014,First Class,Texas,Binders,0.8,-11.52,-150.0%,5,7.68
Office Supplies,Houston,United States,SL-20155,Sara Luxemburg,13-07-2015,US-2015-107349,77095,OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Central,1758,Home Office,15-07-2015,First Class,Texas,Binders,0.8,-66.5088,-160.0%,6,41.568
Office Supplies,New York City,United States,MG-17875,Michael Grace,08-09-2016,CA-2016-131499,10011,OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,East,3005,Home Office,10-09-2016,First Class,New York,Appliances,0,62.244,+30.0%,1,207.48
Office Supplies,New York City,United States,RB-19705,Roger Barcio,14-09-2017,CA-2017-152975,10035,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,East,9580,Home Office,16-09-2017,First Class,New York,Storage,0,3.549000000,+5.0%,1,70.98
Office Supplies,New York City,United States,DS-13030,Darrin Sayre,04-04-2017,CA-2017-144848,10009,OFF-SU-10000646,Premier Automatic Letter Opener,East,6367,Home Office,05-04-2017,First Class,New York,Supplies,0,7.211100000,+3.0%,1,240.37
Office Supplies,Newark,United States,EM-14140,Eugene Moren,07-03-2015,CA-2015-146255,19711,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",East,6344,Home Office,10-03-2015,First Class,Delaware,Binders,0,14.9156,+49.0%,2,30.44
Office Supplies,Newark,United States,EM-14140,Eugene Moren,07-03-2015,CA-2015-146255,19711,OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,East,6345,Home Office,10-03-2015,First Class,Delaware,Binders,0,33.2544,+48.0%,2,69.28
Office Supplies,Shelton,United States,CD-12790,Cynthia Delaney,26-11-2016,CA-2016-145135,06484,OFF-PA-10004285,Xerox 1959,East,8385,Home Office,28-11-2016,First Class,Connecticut,Paper,0,6.4128,+48.0%,2,13.36
Office Supplies,New York City,United States,AB-10255,Alejandro Ballentine,08-05-2015,CA-2015-142055,10009,OFF-PA-10003465,Xerox 1912,East,5528,Home Office,10-05-2015,First Class,New York,Paper,0,18.2112,+48.0%,2,37.94
Office Supplies,New York City,United States,BE-11335,Bill Eplett,15-01-2016,CA-2016-166912,10009,OFF-PA-10001033,Xerox 1893,East,5968,Home Office,17-01-2016,First Class,New York,Paper,0,40.1702,+49.0%,2,81.98
Office Supplies,Providence,United States,RH-19510,Rick Huthwaite,19-09-2016,CA-2016-168354,02908,OFF-BI-10004826,JM Magazine Binder,East,2023,Home Office,21-09-2016,First Class,Rhode Island,Binders,0,23.7744,+48.0%,3,49.53
Office Supplies,New York City,United States,SR-20740,Steven Roelle,02-07-2015,CA-2015-150196,10024,OFF-PA-10003797,Xerox 209,East,5814,Home Office,03-07-2015,First Class,New York,Paper,0,9.3312,+48.0%,3,19.44
Office Supplies,Providence,United States,RH-19510,Rick Huthwaite,19-09-2016,CA-2016-168354,02908,OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",East,2022,Home Office,21-09-2016,First Class,Rhode Island,Paper,0,7.668,+45.0%,3,17.04
Office Supplies,Meriden,United States,AT-10435,Alyssa Tate,02-04-2017,CA-2017-106355,06450,OFF-AR-10000246,Newell 318,East,5642,Home Office,05-04-2017,First Class,Connecticut,Art,0,2.8912,+26.0%,4,11.12
Office Supplies,New York City,United States,TA-21385,Tom Ashbrook,04-04-2017,CA-2017-140536,10035,OFF-AR-10001545,Newell 326,East,9691,Home Office,05-04-2017,First Class,New York,Art,0,2.0416,+29.0%,4,7.04
Office Supplies,New York City,United States,RB-19705,Roger Barcio,14-09-2017,CA-2017-152975,10035,OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,East,9581,Home Office,16-09-2017,First Class,New York,Art,0,8.6855,+29.0%,5,29.95
Office Supplies,New York City,United States,TA-21385,Tom Ashbrook,22-10-2017,CA-2017-127180,10024,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,East,2626,Home Office,24-10-2017,First Class,New York,Envelopes,0,28.755,+45.0%,5,63.9
Office Supplies,New York City,United States,RD-19810,Ross DeVincentis,07-06-2016,CA-2016-120558,10035,OFF-PA-10003441,Xerox 226,East,3149,Home Office,10-06-2016,First Class,New York,Paper,0,15.552,+48.0%,5,32.4
Office Supplies,New York City,United States,SZ-20035,Sam Zeldin,22-09-2016,CA-2016-135965,10035,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",East,8177,Home Office,25-09-2016,First Class,New York,Storage,0,37.2186,+29.0%,6,128.34
Office Supplies,New York City,United States,MR-17545,Mathew Reese,27-08-2017,US-2017-139465,10024,OFF-ST-10002352,Iris Project Case,East,1796,Home Office,30-08-2017,First Class,New York,Storage,0,16.5984,+26.0%,8,63.84
